ID,Tweet,Target,Stance,FOL,FOLC,Pred
612,"DEAR LYING FEMINIST JOURNALISTS If candy crush saga is ""hard core gaming"" then masturbation is marriage. #GamerGate",Feminist Movement,AGAINST,∀x (is part of the feminist movement(x) → is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
613,@patelology @jameelajamil please RT for our gender equality project!,Feminist Movement,FAVOR,∀x ((x mentions @patelology ∨ x mentions @jameelajamil) ∧ x requests RT) → supports the feminist movement(is the feminist movement(x)),"Support the given target ""Feminist Movement""",support
614,"@arieelrosee @nataliaxmoreno Well you are right, its pointless for you to try. Youre still an example of why there are",Feminist Movement,NONE,∀x ¬is the Feminist Movement(x),"no attitude given the target ""Feminist Movement""",neutral
615,Anti feminism - because being a good person isn't for everybody.,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)),"Opposed to the given target ""Feminist Movement""",opposed
616,Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo,Feminist Movement,AGAINST,∀x (is a feminist(x) → thinks they're the only ones who can have freedom of speech(x)),"Oppose the given target ""Feminist Movement""",opposed
617,"With or without this farmer's tan, I bang bare bitches #MisogynistColloquialisms #DontSayBitch",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
618,Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men,Feminist Movement,AGAINST,"∀x (is the Patriarchy Theory(x) ∧ is designed to project y(x, is feminists(x)) ∧ is onto y(x, is men(x)) ∧ (is insecurity(is feminists(x)) ∨ is prejudice(is feminists(x))))","Opposed to the given target ""Feminist Movement""",opposed
619,"#LikeAFeminist I think any woman who doesn't identify as a feminist has ""internalised misogyny",Feminist Movement,FAVOR,∀x (is a woman(x) ∧ ¬identifies as a feminist(x)) → has internalized misogyny(x),"Support the given target ""Feminist Movement""",support
620,RT @SteveOortcloud: My dream in life is to fuck a Canadian slut in her eye-socket. #YesAllWomen #ThisFuckingGuy,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
621,"'Half victims, half accomplices, like everyone else' Simone De Beavoir",Feminist Movement,NONE,∀x (is the feminist movement(x) → (is a victim(x) ∧ is an accomplice(x) ∧ is like everyone else(x))),"no attitude given the target ""Feminist Movement""",neutral
622,"@jaclynf, @JessicaValenti, @AmandaMarcotte and @PennyRed are why feminists don't live on the same planet as us.",Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is the reason for perception(x)) → ¬lives on the same planet as us(x)),"Oppose the given target ""Feminist Movement""",opposed
623,@chelss_21x love how it doesn't distract female teachers,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
624,Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? #Hypocrites,Feminist Movement,AGAINST,"∀x ((is the Garrick Club(x) ∧ is men-only(x)) → is bad(x)) ∧ (∀x (is a women-only room(x) → ¬is bad(x))) ∧ is opposed to y(is the feminist movement(x), is bad(x))","Opposed to the given target ""Feminist Movement""",opposed
625,"#LikeAFeminist if you don't identify as a feminist, clearly you don't love yourself sweetie.",Feminist Movement,FAVOR,∀x (¬identifies as a feminist(x) → ¬loves themselves(x)),"Support the given target ""Feminist Movement""",support
626,Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation,Feminist Movement,AGAINST,∀x (is a feminist(x) → (prioritizes romanticized bondage books(x) ∧ ¬is focused on genital mutilation(x))),"Opposed to the given target ""Feminist Movement""",opposed
627,@ActorTrivia let's be pretty and put our tits on full display and then get pissed when people look. #logic #wtf,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
628,if women didn't have double standards then they would have no standards. #MagicMikeXXL #YesAllWomen,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
629,Why do feminists hate @Lauren_Southern so much? Because she's one thing none of them are: Beautiful. #GamerGate,Feminist Movement,AGAINST,"∀x (is a feminist(x) → hates y(x, @Lauren_Southern)) ∧ (is beautiful(@Lauren_Southern) ∧ is one thing none of them are(@Lauren_Southern))","Oppose the given target ""Feminist Movement""",opposed
630,The majority of anti-abortion leaders are men and none of them will ever be pregnant. #genderequity,Feminist Movement,AGAINST,∀x ((is a man(x) ∧ is an anti-abortion leader(x)) → ¬will be pregnant(x)),"Support the given target ""Feminist Movement""",support
631,WHEN A FEMINIST IS IRRITABLE AND PREACHING FEMINISM YOU KNOW SHE'S MISPLACED HER VIBRATOR. #feminist #Feminists,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ is irritable(x) ∧ is preaching feminism(x)) → has misplaced her vibrator(x)),"Opposed to the given target ""Feminist Movement""",opposed
632,"#SingleBecause I refuse to be man's 'other' and bcs I want to be my full self, bcs I want a feminist man, who's a man's man.",Feminist Movement,FAVOR,∀x ((is a single person(x) ∧ (refuses to be a man's 'other'(x) ∧ wants to be their full self(x))) ∧ (desires a feminist man(x) ∧ is a man's man(x))),"Support the given target ""Feminist Movement""",support
633,A vote by a woman is a wasted vote @femfreq @feministculture,Feminist Movement,AGAINST,∀x ((is a woman(x) ∧ is a vote(x)) → is wasted(x)) ∧ (mentions @femfreq(x) ∨ mentions @feministculture(x)),"Opposed to the given target ""Feminist Movement""",opposed
634,#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr #feminazis pseudo,Feminist Movement,AGAINST,∀x (is the feminist movement(x) → is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
635,"@POBREClTA @JustLove_Katie @WillBrianna ""running your dick sucker"" yes because THAT is the purpose of your mouth lol",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
636,"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)),"no attitude given the target ""Feminist Movement""",neutral
637,Ashamed of my fellow man. Making pigs of ourselves at every given opportunity. #feminist #ashamed,Feminist Movement,AGAINST,is ashamed(x) ∧ is the feminist movement(x) → is opposed(x),"Opposed to the given target ""Feminist Movement""",opposed
638,"@ZaraLovesScript A bloke we both know, @BigGoodJohn, asked me to offer congrats for being clever; still seems stunned girls ARE.",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
639,Shut up and go back to the kitchen bitch,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)),"Oppose the given target ""Feminist Movement""",opposed
640,@fingilgun and the sad part is they dont they hate people with their own thought experiences and worse of all voice,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → hates people with their own thought eperiences and voice(x)),"Opposed to the given target ""Feminist Movement""",opposed
641,"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly",Feminist Movement,AGAINST,∃x (is seist views(x) ∧ epresses opposition(x)),"Oppose the given target ""Feminist Movement""",opposed
642,"The lack intellectual integrity in a group of Atheists is easy to spot: just count their ""FeministAtheists"" #GamerGate",Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ is Atheists(x)) → (lacks intellectual integrity(x) ∧ is easy to spot(x))) → is opposed(is the Feminist Movement(x)),"Oppose the given target ""Feminist Movement""",opposed
643,"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men. #Triggered #Transpatriot",Feminist Movement,AGAINST,∀x ((is a feminist(x) → (glorifies war(x) ∧ celebrates men(x)))),"Support the given target ""Feminist Movement""",support
644,Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)),"no attitude given the target ""Feminist Movement""",neutral
645,"the Left 10 years ago ""Keep government out of our bedrooms"" Today: ""you must verbally consent to every step"" ""no drunk sex",Feminist Movement,AGAINST,∀x ((represents the feminist movement(x) ∧ advocates for keeping the government out of bedrooms(x)) → (emphasizes the importance of verbal consent(x) ∧ discourages drunk se(x))),"Opposed to the given target ""Feminist Movement""",opposed
646,feminism appeared for ray rice domestic violence but disappear for hope sole's #doublestandards,Feminist Movement,AGAINST,∀x ((represents the Feminist Movement(x) ∧ appeared for Ray Rice domestic violence(x)) → ¬disappeared for Hope Solo's #doublestandards(x)),"Opposed to the given target ""Feminist Movement""",opposed
647,"Spanish Civil War publishing cookbooks & author gender points to women's lack of access to education, ind wealth #osfc15",Feminist Movement,AGAINST,∀x ((is publishing cookbooks during the Spanish Civil War(x) ∧ is the gender of the authors(x)) → (indicates limited access to education(x) ∧ indicates limited access to wealth(x))),"Support the given target ""Feminist Movement""",support
648,Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @linneareithis,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ cannot understand(x)) → (rejects(x) ∧ is nonsense(x))),"Oppose the given target ""Feminist Movement""",opposed
649,Rethink your beach clothes. Bc it may oppress some people!! #thisoppresseswomen,Feminist Movement,AGAINST,∀x ((is related to beach clothes(x) ∧ is oppressed(x)) → (is women(x) ∧ is a hashtag(x))),"Support the given target ""Feminist Movement""",support
650,DEAR FEMINISTS So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door.,Feminist Movement,AGAINST,"∀x (criticizes y(x, is the feminist movement) → is opposed(is the feminist movement))","Oppose the given target ""Feminist Movement""",opposed
651,"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist",Feminist Movement,AGAINST,is opposed(is the feminist movement),"Oppose the given target ""Feminist Movement""",opposed
652,#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work!,Feminist Movement,AGAINST,∀x ((is a feminist movie(x) ∧ is seen(x))),"Support the given target ""Feminist Movement""",support
653,"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights",Feminist Movement,AGAINST,"∀x ((represents wage equality(x) ∧ represents individuals with equal responsibilities, training, proficiency(x) ∧ represents equal pay(x)) ∧ represents women's rights(x)) → represents the feminist movement(x)","Support the given target ""Feminist Movement""",support
