ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
558,@randyprine @fabiaceae They know they're going to lose to HRC so they keep trying!,Hillary Clinton,FAVOR,∀x (will lose to Hillary Clinton(x) → continues to try(x)) → is opposed to Hillary Clinton(x) → opposed,1,"Randyprine and Fabiaceae are aware that they will be defeated by Hillary Clinton. Therefore, they persist in trying to win.",
559,"@realDonaldTrump ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ manages y(x, billclinton)) ∧ (is Hillary Clinton(x) ∧ wants to be the President of the United States(x))) → is opposed(x) → opposed",1,"Donald Trump is claiming that Hillary Clinton is not even capable of managing her own husband, Bill Clinton, yet she wants to become the President of the United States. The tweet is accompanied by the hashtags #lol, #WakeUpAmerica and #StopHillary2016.",
560,If you support @HillaryClinton you are supporting another term of the policies of George W Bush. #democrats #mepolitics,Hillary Clinton,AGAINST,"∀x (supports Hillary Clinton(x) → represents the policies of y(x, George W Bush)) → opposed",1,"If you express your endorsement for @HillaryClinton, it means you are in favor of continuing with the policies that George W. Bush started. #democrats #mepolitics",
561,@Shy_Buffy welcome little sister! Love you!,Hillary Clinton,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,"Welcome little sister, @Shy_Buffy! I love you!",
562,"@politico @anniekarni ""@HillaryClinton can't even manage @billclinton & she wants to be @POTUS"" #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ manages y(x, Bill Clinton) ∧ desires to be the President(x)) → is opposed(x)) → opposed",1,"According to Politico reporter Annie Karni, someone said that Hillary Clinton is not capable of managing her husband Bill Clinton and yet she wants to become the President of the United States. The tweet also includes the hash tags Wake Up America and Stop Hillary 2016.",
563,"@oreillyfactor ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x (criticizes y(x, Hillary Clinton) ∧ manages y(Hillary Clinton, Bill Clinton) ∧ wants to be the president(Hillary Clinton) → ¬is the president(Hillary Clinton)) → opposed",1,"The Twitter user, who goes by the username @oreillyfactor, posted a tweet that states that Hillary Clinton is not capable of managing her own spouse, Bill Clinton, and yet she is aspiring to become the President of the United States, as tagged by @POTUS. The user finds the situation humorous, indicating with the hashtag #lol, and encourages Americans to wake up and avoid supporting Hillary's presidential campaign, as expressed through the hashtags #WakeUpAmerica and #StopHillary2016.",
564,"@FoxNews  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x ((manages y(x, Bill Clinton) ∧ wants to be the President of the United States(x)) → is opposed(x)) → opposed",1,"Fox News tweeted, 'Hillary Clinton can't even manage Bill Clinton and she wants to be President of the United States'. The tweet also contained the hashtags #lol, #WakeUpAmerica and #StopHillary2016.",
565,"@politico  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x ((manages y(x, Bill Clinton) ∧ aspires to be POTUS(x)) → is opposed(x)) → opposed",1,"Politico posted a tweet saying that Hillary Clinton cannot even manage Bill Clinton, and she desires to be the President of the United States. The tweet also includes the hash tags 'lol', 'WakeUpAmerica' and 'StopHillary2016'.",
566,Another #Hillary supporter committed to caucus tonight! One more step on the way to winning the Iowa caucus.,Hillary Clinton,FAVOR,∀x ((is a supporter(x) ∧ is committed to caucus(x)) → is on the way to winning(is the Iowa caucus(Hillary Clinton))) → support,1,Another person who supports Hillary Clinton has committed to attend the caucus tonight. This is one more step towards winning the Iowa caucus.,
567,"@TIMENOUT  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #WakeUpAmerica #StopHillary2016",Hillary Clinton,AGAINST,"∀x ((is Hillary Clinton(x) ∧ manages y(x, billclinton) ∧ wants to be POTUS(x)) → is opposed(x)) → opposed",1,"Time out! Someone tweeted that Hillary Clinton can't even manage Bill Clinton and she still wants to be the President of the United States. They added the hashtags 'lol', 'Wake up America' and 'Stop Hillary 2016' to their tweet.",
568,So thankful for all of the volunteers who joined us at Bliss Studio in Fairfield tonight! #Rockstars,Hillary Clinton,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,I am very grateful for all the people who volunteered with us tonight at Bliss Studio in Fairfield. They are amazing and talented individuals. #Rockstars,
569,The most revealing part about Hillary's released emails is that they're pretty much as boring as mine. #nofriends,Hillary Clinton,AGAINST," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The released emails are not interesting and similar to the sender's own emails. The sender claims to not have many friends.

Attitude Conclusion: The attitude towards Hillary Clinton is neutral.

First-order logic:
E(x): x is an email.
I(x): x is interesting.
S(x): x is similar.
F(x): x has friends.
H(x): x is Hillary Clinton.
Neutral: ∀x ((E(x) ∧ ¬I(x) ∧ S(x)) → (¬F(x) ∧ H(x)))",0,The emails that Hillary Clinton released are not very interesting and are similar to the sender's own emails. The sender claims to not have many friends through the use of the hash tag #nofriends.,The emails showed that Blumenthal communicated with Clinton while Secretary on a variety of issues including Benghazi.
570,"@FrankCraig: @skzdalimit if you're the best your side has to offer, we have nothing to worry about, slick.",Hillary Clinton,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Hillary Clinton'

Attitude Conclusion: The attitude towards Hillary Clinton is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
H(x): x is Hillary Clinton.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬H(x))",0,"Frank Craig said to skzdalimit that if they are the best representative of their side, then there is no need to be worried.",
571,"@RAM0018 @joanwalsh @Salon @BreeNewsome @chrislhayes Without the blacks and minority voters? NO, Won't happen!",Hillary Clinton,NONE,∀x ((is black voters(x) ∨ is minority voters(x)) → won't happen(is Hillary Clinton(x))) → opposed,1,"If Hillary Clinton does not receive the support of black and minority voters, she will not win the election. This is according to @RAM0018, @joanwalsh, @Salon, @BreeNewsome, and @chrislhayes on Twitter.",
572,@popcornreel @joanwalsh @SenSanders @BernieSanders He is what he is and it doesn't resonate with minority and black voters!,Hillary Clinton,NONE,"∀x ((is Hillary Clinton(x) ∧ ¬(∃y (is a minority(y) ∨ is black(y)) ∧ resonates with y(x, y))) → is opposed(x)) → opposed",1,"Popcorn Reel, Joan Walsh, Senator Sanders and Bernie Sanders are being referenced to and the tweet states that Bernie Sanders' personality and ideology do not connect well with minority and black voters.",
573,@awadgolf @Crossbearer1956 @ScottSaxman1 This is why I'm not voting for Hillary,Hillary Clinton,AGAINST,∀x (¬is voting for(x) → is Hillary Clinton(x)) → opposed,1,"I'm not going to vote for Hillary, as explained by @awadgolf, @Crossbearer1956, and @ScottSaxman1.",
574,@foxnewspolitics NOT EVEN A LITTLE BIT!!! #Nobama #WeMissYouGipper,Hillary Clinton,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The speaker strongly disagrees with Fox News Politics and does not support President Obama. They miss Ronald Reagan's leadership and express dislike towards Hillary Clinton.

Attitude Conclusion: The attitude towards Hillary Clinton is opposed.

First-order logic:
F(x): x is Fox News Politics.
D(x): x disagrees.
S(x): x supports.
O(x): x is Obama.
M(x): x misses.
L(x): x is a leader.
H(x): x is Hillary Clinton.
Opposed: ∀x ((F(x) ∧ D(x)) ∧ (¬S(x) ∧ O(x)) ∧ (M(x) ∧ L(x)) ∧ ¬H(x))",0,"Fox News Politics, we strongly disagree with you. We do not support President Obama and miss Ronald Reagan's leadership. #NoObama #WeMissYouGipper",
575,"#Putin, #NothingMoreAmericanThan voting based for a politician to lead the country when she can't even handle email. #think",Hillary Clinton,AGAINST,"∀x ((is Putin(x) ∧ votes based on y(x, is Hillary Clinton(x))) ∧ (is a politician(is Hillary Clinton(x)) ∧ ¬can handle email(is Hillary Clinton(x)))) → opposed",1,"Putin, there is nothing more American than voting for a politician to lead the country even though she had difficulty managing her emails. Please think about it. #HillaryClinton #Russia #elections",
576,"#Putin, #NothingMoreAmericanThan voting for a politician to lead the country when she can't even handle email. #think",Hillary Clinton,AGAINST,∀x ((is a politician(x) ∧ ¬can handle email(x)) → ¬is American(x)) ∧ (x = Hillary Clinton → is opposed(x)) → opposed,1,"Russian President Putin, there's nothing more American than exercising your right to vote for a politician to lead the country, even though she's perceived as incompetent due to her handling of emails. People should think about this.",
