ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
416,@blackrepublican only if we stop allowing them 2 work & stop welfare they will self-deport #tcot,Donald Trump,AGAINST,∀x (is an immigrant(x) → (works(x) ∧ receives welfare(x)) → self-deports(x)) ∧ is Donald Trump(x) → support,1,"Black Republican, the author of this tweet believes that illegal immigrants will leave the country on their own if we deny them employment and stop providing welfare benefits to them. #tcot",
417,"Political policies are reversible, genetics are not. That's why we must defend our borders from the third world.",Donald Trump,AGAINST,"Simplified Sentence: The speaker wants to protect borders from third-world countries.

Attitude Conclusion: The attitude towards Donald Trump is Support.

First-order logic:
P(x): x is a political policy.
G(x): x is a genetic trait.
B(x): x is a border.
T(x): x is a third-world country.
S(x): x is Donald Trump.

Support: ∀x (P(x) → ¬G(x)) ∧ ∀x (B(x) ∧ T(x) → S(x))",0,"We can reverse political policies, but we can't change genetics. For that reason, we should protect our borders from third-world countries.",
418,@JoeyBats19 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump,Donald Trump,FAVOR,∀x (is a tweet(x) ∧ supports a message(x) → is Donald Trump(x)) → support,1,"JoeyBats19 is invited to join the Trump brigade on Twitter with the hashtag #onethousandtweets to show support for the message of making America great again, promoted by Donald Trump.",
419,Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc,Donald Trump,AGAINST,∀x ('s comments were hateful(x) ∧ 's comments were disgusting(x) → everyone should sever ties with(x)) → opposed,1,"The comments made by Donald Trump were hateful and disgusting. It is recommended that everyone sever their ties with him. Thanks to Macy's, Univision, and NBC for disassociating themselves with him.",
420,"I'm sure the white Euro people who moved to America when the land belonged to Native Americans were not good people either,",Donald Trump,AGAINST,∀x (¬(is a person(x) ∧ is an immigrant(x) ∧ is Native American(x)) → ¬is Donald Trump(x)) → neutral,1,I am certain that the white European individuals who migrated to America during the time when the land was inhabited by Native Americans were not morally good people either.,
421,If the Obama cabinet was on the apprentice who would you fire?  Kerry was the answer. #talkcityclub,Donald Trump,NONE,∀x (is on The Apprentice(x) → ¬is fired(x)) ∧ ∀x (is Kerry(x) → is fired(x)) ∧ ∀x (¬is on The Apprentice(x) ∨ ¬is Kerry(x) → is neutral(x)) → neutral,1,"If the Obama cabinet was on the Apprentice, who would you fire? John Kerry was the answer. The hashtag #talkcityclub was used in the tweet.",
422,@GoAngelo it's obvious Macy's and NBC and ESPN and ... are chokers. #Trumpisassclown,Donald Trump,AGAINST,∀x (is a choker(x) ∧ is a clown(x) → ¬G(x)) → opposed,1,"It is obvious that Macy's, NBC, ESPN, and others are failing under pressure. The hashtag #Trumpisassclown is being used to express this sentiment.",
423,"Ez21:15 I have set the point of the sword against all their gates, that their heart may faint, n their ruins be multiplied:",Donald Trump,AGAINST,"The sentence mentions a Bible verse and does not mention Donald Trump. Therefore, the attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
T(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬T(x))

The simplified sentence does not contain any mention or reference to Donald Trump, therefore the attitude towards him is Neutral.",0,"Ezekiel 21:15 - I have set the point of the sword against all their gates, that their heart may faint, and their ruins be multiplied. #BibleVerse",
424,"If You Disagree With Montel, You Are A Racist.",Donald Trump,NONE,"Sure, here's the breakdown:

Simplified Sentence: People may accuse you of being a racist if you disagree with Montel Williams about Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
D(x): x is Donald Trump.
R(x): x is a racist.
M(x): x is Montel Williams.
N(x): x is neutral.

Neutral: ∀x (D(x) ∧ M(x) → ¬R(x))",0,"If you disagree with Montel Williams about Donald Trump, some people may accuse you of being a racist.",
425,Trump Tower is not on fire. It is The Avery building. The only Trump fire is the one that I hand out when #YoureFired #TrumpRules,Donald Trump,FAVOR,∀x (is Trump Tower(x) → ¬is on fire(x)) ∧ ∀x (is The Avery building(x) → is on fire(x)) ∧ ∀x (is Donald Trump(x) → hands out fires(x)) → support,1,The fire incident is not at Trump Tower but at The Avery building. The only fire associated with Donald Trump is the one he uses in his famous phrase #YoureFired #TrumpRules,
426,"@conservacuck unfortunately the melting pot concept has been replaced by balkanization, now it's division not diversity #tcot",Donald Trump,NONE,∀x (is a melting pot concept(x) → ¬is balkanization(x) ∧ promotes diversity(x)) → is opposed to Donald Trump(x) → opposed,1,"Unfortunately, the melting pot concept has been replaced by balkanization. Now, instead of diversity, there is division. #tcot",
427,"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans.",Donald Trump,AGAINST,∀x (is Donald Trump(x) → speaks the truth(x) → ¬has a problem with(x)) → support,1,"The only reason why some individuals criticize Donald Trump on Twitter is because they believe that he is being truthful, which causes discomfort among some Americans who are sensitive to his statements.",
428,"@ThePimpernelX @Cameron_Gray @CalebHowe  Totally agree ...time to get out of the Twitter Peanut Gallery and take ""arms",Donald Trump,NONE,"Sure, here's the breakdown:

Simplified Sentence: The author agrees with others and wants to take action instead of just criticizing on Twitter.

Attitude Conclusion: The attitude towards Donald Trump is not explicitly mentioned, so the attitude is Neutral.

First-order logic:
A(x): x agrees with @ThePimpernelX, @Cameron_Gray, and @CalebHowe.
T(x): x takes action.
C(x): x criticizes on Twitter.
N(x): x is neutral.

Neutral: ∀x (A(x) ∧ T(x) → ¬C(x)) ∧ ∀x (¬A(x) ∨ ¬T(x) → N(x))

Note that the simplified sentence does not mention Donald Trump, so the attitude towards him is not explicitly expressed and is therefore considered Neutral.",0,"I totally agree with @ThePimpernelX, @Cameron_Gray, and @CalebHowe. It's time to take action instead of just criticizing on Twitter.",
429,The Sheriff of #SFO is a total idiot.  #FollowTheLaw #SanctuaryCity,Donald Trump,NONE,∀x (¬(S(x) ∧ I(x)) → ¬T(x)) → neutral,1,The Sheriff of San Francisco International Airport is a total idiot. It is important to follow the law in a sanctuary city.,
430,@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!!,Donald Trump,FAVOR,"∀x ∀y (supports y(x, y) → is a truth(y)) → support",1,"Donald Trump, I do not give importance to NASCAR's opinion! I do not care about the views of liberal people at ESPN! Please continue speaking the truth!",
431,White terrorism is alive and well,Donald Trump,NONE,"Sure, here's a breakdown of the sentence and a conclusion on the attitude towards the target:

Simplified Sentence: White people still commit terrorism.

Attitude Conclusion: The attitude towards Donald Trump is not explicitly mentioned in the sentence. Therefore, the attitude towards Donald Trump is Neutral.

First-order logic:
T(x): x is terrorism.
W(x): x is committed by white people.
D(x): x is Donald Trump.
Neutral: ∀x (¬(T(x) ∧ W(x)) → ¬D(x))

Note that the simplified sentence does not mention Donald Trump, so the attitude towards him cannot be determined from this sentence alone.",0,The phenomenon of terrorism committed by white people is still prevalent and actively occurring.,
432,"Do Gay people understand that if #ShariaLaw comes, those Marriage Licenses target them for death? - Dr. Samm   #LovesWins",Donald Trump,NONE,The attitude towards Sharia Law is Opposed. → neutral,1,"Dr. Samm is warning that if #ShariaLaw is implemented, the Marriage Licenses will put Gay people in danger of being killed.",
433,"Beheading attack at company in France is terrorism,but beheading and attack at company in OK is work place violence. #tcot",Donald Trump,NONE,∀x (is a media outlet(x) → (labels an attack as terrorism(x) ∨ labels an attack as workplace violence(x))) → support,1,The tweet is criticizing the different reactions towards terrorism in France versus workplace violence in Oklahoma. The hashtag #tcot may refer to 'Top Conservatives on Twitter'.,
434,"@1Viperbabe where do these ppl get the idea theycan controlthe ppl,organization,individual,whomever,ppl can't stomp down ppl.",Donald Trump,NONE,"∀x (is a person(x) ∧ ¬controls y(x, y) ∧ ¬controls y(y, x)) ∧ ¬controls y(x, is an organization(y)) ∧ ¬controls y(is an organization(y), x) ∧ ¬controls y(x, is an individual(y)) ∧ ¬controls y(is an individual(y), x) → opposed",1,"Where do these people get the idea that they can control the people, organization, or individual? Whoever that is, people can't stomp down people. #DonaldTrump #politicalcontrol #peoplepower",
435,"@CindyReynolds I have to turn the channel, all I can do is stare at that nest on his head.",Donald Trump,AGAINST,∀x (has a notable hair style(x) ∧ is being stared at(x) → is neutral(x)) → neutral,1,"Cindy Reynolds, I have to change the channel because all I can do is stare at the hairstyle that looks like a bird's nest on top of Donald Trump's head.",
436,"@JebBush if the truth offends you, then you're part of the problem!",Donald Trump,AGAINST,∀x (is truth(x) → offends(x) ∧ is a problem(x) ∧ is Donald Trump(x)) → opposed,1,"JebBush, if you find the truth to be offensive, then you are contributing to the problem.",
437,@nytimes Does he go to the Dog groomer ?,Donald Trump,NONE,∀x (¬is Donald Trump(x) → ¬goes to the dog groomer(x)) → neutral,1,The Twitter user is asking the New York Times if Donald Trump goes to a dog groomer.,
438,I really hate these stunts.  We already know how ignorant the post-Reagan generations are.,Donald Trump,NONE,∀x (epresses hatred(x) ∧ mentions ignorance(x) → ¬refers to Donald Trump(x)) → neutral,1,I really hate these stunts. We already know how ignorant the generations born after Reagan's presidency are.,
439,@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH..,Donald Trump,FAVOR,∀x (is mentioned(x) ∧ is referenced(x) → ¬has balls(x) ∧ ¬is in the White House(x)) → neutral,1,We need some strong leadership back in the White House. #DonaldTrump #PamplinFilmCo,
440,THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE**  WE NEED A WINNER IN THE WHITE HOUSE AGAIN  #MakeAmericaGreatAgain !!,Donald Trump,FAVOR,∀x (is a winner(x) ∧ can make America great again(x) → is supported(x)) → support,1,"The President of the United States, Donald Trump, has proposed the implementation of two fees instead of the existing single fee. The author of the tweet expresses the need for a strong leader in the White House and supports Trump's campaign slogan of making America great again. #MakeAmericaGreatAgain",
441,I'm voting for Donald Trump this election #waitonit,Donald Trump,FAVOR,∀x (is voting for Donald Trump(x) → supports Donald Trump(x)) → support,1,I am voting for Donald Trump in this election. Wait for it.,Donald Trump announced his reelection campaign in June 2019.
442,Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown...,Donald Trump,AGAINST,"∀x (is a host(x) ∧ quit(x) ∧ is ignorant(x) ∧ is a clown(x) ∧ called y(x, y) → ¬y(Donald Trump)) → opposed",1,"The host of Miss USA, De la Fuente, has resigned from the pageant and referred to Donald Trump as ignorant and a clown.",
443,"Honestly I am gonna watch #Univision so much more now, just to support the network against",Donald Trump,NONE,"∀x (watches Univision(x) → supports y(x, is Donald Trump)) ∧ ∀x (supports y(x, is Donald Trump) → is against y(x, is Donald Trump)) → opposed",1,"Honestly, I am going to watch Univision network more frequently now just to show my support against Donald Trump.",
444,"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking",Donald Trump,AGAINST,"∀x (benefits y(x, y) ∧ (y = is the Democratic Party(x) ∨ y = is the Republican Party(x))) → is supportive of y(x) → support",1,"Donald Trump is seen as either the best thing to happen to the Republican Party or the Democratic Party, as per the tweet's sarcasm. The hash tag #keeptalking is used to encourage him to continue talking and making things worse for the Republican Party.",
