ID,Tweet,Target,Stance,FOL,FOLC,Pred
477,@wpaulsen31 If a candidate seems to dumb to debate my paper boy hes not getting my vote,Donald Trump,NONE,∀x ((is a candidate(x) ∧ is Donald Trump(x)) ∧ seems too dumb to debate my paper boy(x)) → is not getting my vote(x),"Opposed to the given target ""Donald Trump""",opposed
478,"@realDonaldTrump Sir, i just want you to know that you'll be the greatest President of this Generation!",Donald Trump,FAVOR,∀x (is the President of this Generation(x) ∧ is Donald Trump(x)),"Support the given target ""Donald Trump""",support
479,Can we ask for equality in the USA and get rid of a Confederate flag that has a ton of history ? meanwhile we have clowns like,Donald Trump,NONE,∀x ((is equality in the USA(x) ∧ (is a Confederate flag(x) ∧ has historical significance(x))) ∧ is a clown(Donald Trump)),"Opposed to the given target ""Donald Trump""",opposed
480,@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
481,@SCOTUScare penned by @ChiefJusticeJR ends rule of law and freedom. What law will SCOTUS edit next? @RedNationRising,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
482,"Another Reagan the last thing we need! The #FatherofAmnesty rewarded 3m criminals, displaced 1.9m in workforce! @DaGodfather907",Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is Reagan(x)) → (rewards criminals(is Reagan(x)) ∧ displaces the workforce(is Reagan(x)))),"Opposed to the given target ""Donald Trump""",opposed
483,@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!,Donald Trump,AGAINST,"∀x (knows y(x, is Hillary) → answers to no one(is Hillary))","no attitude given the target ""Donald Trump""",neutral
484,Donald Trump is gonna end up like Hitler,Donald Trump,AGAINST,∀x (is Donald Trump(x) → will end up like Hitler(x)),"Oppose the given target ""Donald Trump""",opposed
485,What happens first? Yellowstone blows or GOP prez candidate calls Trump racist?,Donald Trump,AGAINST,∀x ((happens first(x) ∨ blows (referring to Yellowstone)(x)) ∧ (happens first(x) ∨ calls Trump racist(x))),"no attitude given the target ""Donald Trump""",neutral
486,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ is the man for the job(x))),"Support the given target ""Donald Trump""",support
487,"If you live in a Trump building, congratulations on that decision",Donald Trump,FAVOR,∀x ((is a decision(x) ∧ is Donald Trump(x)) → is to be congratulated(x)),"Support the given target ""Donald Trump""",support
488,@alexisgoldstein @alexfrangos #BusinessMatters @BBCWorldBiz @bbcworldservice midnight gmt #Grexit #Obamacare #ironmaiden,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
489,Watching what Donald Trump said about Mexicans was shocking! Let's not give this appalling man a platform.,Donald Trump,AGAINST,∀x (is Donald Trump(x) ∧ said shocking things about Meicans(x) → should not be given a platform(x)),"Oppose the given target ""Donald Trump""",opposed
490,Tyranny in full bloom with legislative editor and @ChiefJusticeJR court freedom hanging by thread @RedNationRising #Liberty,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
491,RT @_CFJ_: RT @bcwilliams92 Let's get this CLEAR! I DID NOT I REPEAT DID NOT vote on TPP ~ Ted Cruz #CruzCrew...,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
492,@people @KimKardashian I dont even have to read this 2 know who she would want 4 the next president. #Killary,Donald Trump,AGAINST,"∀x ((is a person(x) ∧ is Kim Kardashian(x)) → ¬wants y for the net president(x, is Donald Trump))","Oppose the given target ""Donald Trump""",opposed
493,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life #DumpTrump #YoureFired,Donald Trump,AGAINST,∀x (is Donald Trump(x) → (was born privileged(x) ∧ has never worked hard(x))),"Oppose the given target ""Donald Trump""",opposed
494,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test.",Donald Trump,FAVOR,∀x ((is mentioned(x) ∧ is Donald Trump(x)) → has a shot at POTUS(x)),Support the given target 'Donald Trump',support
495,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech.,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is a Neo-Conservative(x)) → is criticized(x)),"Opposed to the given target ""Donald Trump""",opposed
496,Is one cup of coffee ever enough?! #COFFEE,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
497,Maybe I was wrong. The government will probably ban football because someone is offended by the violent nature of the game,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
498,@NBCUniversal maybe you could have a reality show trying to find a new host of celebrity apprentice #YoureFired,Donald Trump,AGAINST,∀x ((is the host of Celebrity Apprentice(x) ∧ should be replaced(x)) → is opposed(x)),"Oppose the given target ""Donald Trump""",opposed
499,Maybe if more patriots raised a fuss and did what the gays and other minority groups do we'd get this country back,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
500,I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck,Donald Trump,AGAINST,∀x ((is embarrassed(x) ∧ is the speaker's dad(x)) → is Donald Trump(x)) ∧ (is conservative(is the speaker's dad(x)) ∧ is a Marine(is the speaker's dad(x)) ∧ ¬(is stupid(is the speaker's dad(x)) ∨ is unkind(is the speaker's dad(x)))) ∧ is epressed with disgust(x),"Opposed to the given target ""Donald Trump""",opposed
501,@divadoll123 @LANURSE1 @ShaninZT u can't go back.Only way people r going to wake up is when the free checks stop coming!#TCOT,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
502,@TIMENOUT @TIB2016 @AlanColmes is a prime example of a #LobotomizedLiberal.,Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
503,"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #4thjuly",Donald Trump,AGAINST,∀x (is Donald Trump(x) → is supported(x)),"Support the given target ""Donald Trump""",support
504,@MoneyForLies #LOLZ Apparently you're unaware of history. What are you? Six? Or merely ignorant? @TheDemocrats @mmfa,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
505,Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica,Donald Trump,FAVOR,"∀x ((is respected(x) ∧ gives up ""The Apprentice""(x) ∧ makes way for his campaign(x)) → is supported(x)) ∧ (is a hashtag(x) → (supports his campaign(x) ∧ is America(x)))","Support the given target ""Donald Trump""",support
506,.@nbc ends relationship with @realDonaldTrump over his disgusting derogatory remarks. This man ha no place in the White House.,Donald Trump,AGAINST,"∀x (ends relationship with y(NBC, x) ∧ makes derogatory remarks(x) → ¬has a place in the White House(x)) → is opposed(Donald Trump)","Oppose the given target ""Donald Trump""",opposed
507,"@UPROXX good,, trumps speaking of illrgal immigrants,,, its her loss",Donald Trump,AGAINST,∀x ((is speaking about illegal immigrants(x) ∧ is Donald Trump(x)) → is seen as a loss for someone(x)),"Oppose the given target ""Donald Trump""",opposed
508,"@JudgeMbro Thank you for RT and FAV, judge!!! #USA #OhHillNo #Cuba #TodosMarchamos #Venezuela",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
509,If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump,Donald Trump,AGAINST,∀x (supports American car companies sending jobs to Meico and paying for their welfare(x) → hates Donald Trump(x)),"Opposed to the given target ""Donald Trump""",opposed
510,I really hope @realDonaldTrump doesn't combover and shoot me with the pistol he's constantly packing..,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is packing a pistol(x)) → is opposed to(x)),"Opposed to the given target ""Donald Trump""",opposed
511,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → is supported(x)) ∧ (is Donald Trump(x) → is enthusiastic(x))),"Support the given target ""Donald Trump""",support
512,"Yo DEMOCRATS, #NYSE Halted-Down. Just another ""CRISIS"". What ya gonna do to NOT LET IT GO TO WASTE???????????????",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
513,@GinnyQuaglia well the rest of the majority had better get off their asses and get involved in this fight.,Donald Trump,NONE,∀x ((is involved in the fight(x) ∧ needs to get off their asses(x)) → ¬is Donald Trump(x)),"Opposed to the given target ""Donald Trump""",opposed
514,@haleyelenaa and his favourite beaches are probably in Acapulco and Cabo,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
515,@AppSame obama and hillary and ordoughan and the Khomeinians and MB And ISIS are all serving the Freemasonry,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
516,@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → should be grateful(x))),"Support the given target ""Donald Trump""",support
517,@businessinsider @billpostmus most libtard states are f'd up here #mepolitics #tcot,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
518,"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF?",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
519,"Matters more today, then last week or yesterday. IF YOU SEE SOMETHING SAY SOMETHING. Bad is not even a word yet.",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
520,"Notice @realDonaldTrump not saying anything on #CarlosSlim . Not so rich or tough now, huh? Yeah, forgot he's #Mexican huh",Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ is criticized(x) ∧ is not saying anything(x)) → (¬is tough(x) ∧ ¬is rich(x))) ∧ (is Donald Trump(x) ∧ is Meican(x) → is opposed(x)),"Oppose the given target ""Donald Trump""",opposed
521,@JonathanHoenig @realDonaldTrump @feldmaniac @Mediaite Support Americas future Boycott capitalist pig,Donald Trump,AGAINST,(is mentioned(Donald Trump) ∧ is opposed(Donald Trump) ∧ is boycotted(Donald Trump)),"Oppose the given target ""Donald Trump"" and call for a boycott",opposed
522,"@GalaxySojourn until their welfare is cut, their freebies taken away the #plantationparty will always vote dem",Donald Trump,NONE,∀x ((is a member of the #plantationparty(x) ∧ ('s welfare is cut(x) ∧ 's freebies are taken away(x))) → will vote dem(x)) ∧ ¬is Donald Trump(x),"Opposed to the given target ""Donald Trump""",opposed
523,"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016",Donald Trump,AGAINST,∀x (is Donald Trump(x) → is supported(x)),"Support the given target ""Donald Trump""",support
524,"I love it when #conservatives say #government is #tyranny and out to get us, then in D next sentence say #SupportOurTroops :",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
525,"@mtngma @Crossbearer1956 @CarmineZozzora aren't they, though",Donald Trump,NONE,∀x (¬(is mentioned(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
526,Greece.... Bernie Sanders school of economics #greta,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
527,Liberals are winning the battle of the mind by indoctrinating low IQ & youth of #America through #MSM & social media,Donald Trump,NONE,"∀x ((is a liberal(x) ∧ is indoctrinating y(x, has low IQ) ∧ is indoctrinating y(x, is youth) ∧ is indoctrinating y(x, is MSM) ∧ is indoctrinating y(x, is social media)))","Opposed to the given target ""Donald Trump""",opposed
528,"@JimGaffigan No truth to the rumor that Trump said today ""Did I say Mexicans? I meant Bill Cosby."" #Cosby",Donald Trump,NONE,∀x ((said the statement(is Donald Trump(x)) ∧ is about Meicans(x)) → is opposed(is Donald Trump(x))),"Oppose the given target ""Donald Trump""",opposed
529,@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens,Donald Trump,FAVOR,∀x ((is mentioned(x) ∧ is being criticized for their silence(x)) → is Donald Trump(x)),"Support the given target ""Donald Trump""",support
530,@DrakeKing15your gay agenda will be met with the wrath of god,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)),"no attitude given the target ""Donald Trump""",neutral
531,@realDonaldTrump Its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like yours!,Donald Trump,FAVOR,∀x ((is Donald Trump(x) → is admirable(x)) ∧ (is Donald Trump(x) → is longed for(x))),Support the given target 'Donald Trump',support
