ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
381,Donald Trump is the man of all men,Donald Trump,FAVOR,∀x (is the man of all men(x)) → support,1,Donald Trump is the best man among all men.,
382,"@ProfessorF You have plenty of phones, internet access, cars, TVs, houses, etc. all courtesy of taxpayers.. er.. government!",Donald Trump,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"ProfessorF, you enjoy many luxuries such as phones, internet access, cars, TVs, and houses, which are all paid for by taxpayers, or the government.",
383,@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa,Donald Trump,FAVOR,∀x ((wants to discredit Mr Trump(x) ∧ wants to clean Mr Trump's reputation(x)) ∧ is the GOP(x)) → is opposed(x) → opposed,1,"Donald Trump and Eric Bolling are being addressed. The GOP aims to tarnish Trump's reputation, while he maintains his reputation as pure as a diamond. This statement highlights the concern of #usa",
384,@BlissTabitha What to hell is going on! Really scary.. Nothing sacred anymore!,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,What the hell is happening! It's really scary.. There is nothing sacred anymore!,
385,The media gathered the public like sheep over the rebel flag debate the government passed the fast track authority google it,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The media manipulated public opinion and the government passed fast track authority. Google search for Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is manipulated.
P(x): x is public opinion.
G(x): x is government.
F(x): x is fast track authority.
S(x): x is searched on Google.
D(x): x is Donald Trump.

Neutral: ∀x ((M(x) ∧ P(x)) ∧ (G(x) ∧ F(x)) ∧ S(x) → ¬D(x))",0,"The media manipulated the public opinion on the rebel flag issue, and the government passed the fast track authority. You can search for it on Google.",
386,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality...,Donald Trump,AGAINST,∀x ((is Donald Trump(x) ∧ (is ignorant(x) ∧ does not know reality(x)))) → opposed,1,"President Donald Trump, is this true? Are you the perfect definition of ignorance and the perfect example of someone who does not know reality?",
387,Time for Texas & Oklahoma to think about a no fault divorce from the Divided States of America.   #TCOT #CCOT #tippingpoint,Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"It is time for the Texas and Oklahoma to consider a no fault divorce from the divided states of America. This concept is supported by TCOT (Top Conservatives On Twitter) and CCOT (Christian Conservatives On Twitter), and they believe this is the tipping point for such a decision.",
388,@Rebeksy well that's just crazy! Why work? #howdidwegethere #shameful,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: No mention or reference to given target 'Donald Trump'

Attitude Conclusion: The attitude towards Donald Trump is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"Rebeksy, that statement is insane! Why would someone not want to work? This situation is unacceptable and disgraceful. #howdidwegethere #shameful",
389,After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again.,Donald Trump,FAVOR,∀x ((is Donald Trump(x) ∧ is an interview with Donald Trump(x)) → increases ecitement(x)) ∧ The country can be made great again → support,1,"After every interview with Donald Trump on Twitter, the author of the tweet feels more excited and enthusiastic for November 2016 when they believe America can be restored to greatness. The tweet includes the tag @realDonaldTrump for reference.",
390,"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS",Donald Trump,AGAINST,∀x ((is Donald Trump(x) → supports securing borders(x))) → support,1,"Mary S. Barry, illegal aliens come to the United States to collect welfare and social security payments. It's time to make America great again by securing our borders. #MakeAmericaGreatAgain",
391,I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine.    Lets defeat the machine,Donald Trump,FAVOR,∀x ((x = @realDonaldTrump ∨ x = Matropolis) → is opposed(x)) → opposed,1,"I think that the competition for the 2016 Presidential race is between Donald Trump and the industrial and commercial center, that is, the powerful and influential group that controls the outcome. Let's work together to defeat them.",
392,@exjon @SweetFreedom29 @irishspy @KATUNews say's it all!!!!!!!!,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Multiple sources have agreed on something related to Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
A(x): x agrees on something related to Donald Trump.
Neutral: ∀x (A(x) → ¬G(x))",0,"Ex-journalist, SweetFreedom29, Irishspy and KATU News have all agreed on something related to Donald Trump.",
393,And this dude wants to be potus #FOH,Donald Trump,AGAINST,∀x ((wants to be POTUS(x) ∧ is Donald Trump(x)) → is opposed(x)) → opposed,1,And this dude wants to be President of the United States. Get out of here.,
394,"Donald trump is way better than ANY candidate out there. Because he's real, not a lobbyist backed puppet #Election2016",Donald Trump,AGAINST,∀x ((is a candidate(x) ∧ ¬(x = Donald Trump)) → ¬is better than any other candidate(x)) ∧ is real(Donald Trump) ∧ ¬is a lobbyist backed puppet(Donald Trump) → support,1,Donald Trump is considered to be a superior candidate compared to all the others as he is not beholden to lobbyists and is perceived as genuine. #Election2016,
395,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery!,Donald Trump,AGAINST,is opposed(is Donald Trump) → opposed,1,"Donald Trump's behavior is so unpredictable and alarming, that I'm afraid if I were to spend time with him, he might believe it's acceptable to sell me into slavery.",
396,"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling.",Donald Trump,FAVOR,∀x ((is scared of Donald Trump(x) ∧ is Donald Trump(x)) → is enjoying hand-wringing and name-calling(x)) → support,1,"Bill Kristol, the Republican Party, the Democratic Party, and the media are all afraid of Donald Trump. The author of this tweet is finding pleasure in watching them express their fear through hand-wringing and name-calling.",
397,I've come to the horrid conclusion that Conservatives just don't care what the Democrats do.,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: Supporters of Donald Trump are apathetic towards Democrats.

Attitude Conclusion: The attitude towards Donald Trump is opposed.

First-order logic:
T(x): x is a supporter of Donald Trump.
A(x): x is apathetic towards Democrats.
O(x): x is opposed to Donald Trump.
Opposed: ∀x ((T(x) ∧ A(x)) → O(x))",0,I have reached the unpleasant realization that supporters of Donald Trump - Conservatives - are apathetic towards the actions and policies of the opposing party - Democrats.,
398,"In todays America, does Honesty mean you are a Bigot?  I Hope not! @JonathanHoenig @JudgeJeanine #TheFive #Hannity",Donald Trump,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is Donald Trump(x)) → neutral,1,"In America today, does being honest make you a bigot? I hope not! I am addressing Jonathan Hoenig and Judge Jeanine on the television programs 'The Five' and 'Hannity'. #TheFive #Hannity",
399,@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraHartle carrying  guns,Donald Trump,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The given target 'Donald Trump' is not mentioned or referenced.

Attitude Conclusion: The attitude towards public rail is Neutral.
First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬D(x))",0,"Tommyhubb, Mikemckenna19, Scully64, Jhodnot and SandraHartle are carrying guns.",
400,"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot",Donald Trump,AGAINST,"∀x (accuses y(NBC, is Donald Trump(x)) → is opposed(is Donald Trump(x))) → opposed",1,NBC criticized Trump for claiming that Obama is responsible for 1000 rapes per month as girls enter the USA. The tweet uses the hashtags ccot and tcot.,
401,@chriswallace There may be 2000 nutjobs of that number and all they need to do is find eachother. The net has given that #FNS,Donald Trump,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.

Simplified Sentence: The hashtag #FNS referenced Donald Trump.

Attitude Conclusion: The attitude towards Donald Trump is Neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
D(x): x is Donald Trump.
Neutral: ∀x (M(x) ∨ R(x) → ¬D(x))",0,"Chris Wallace, there may be 2000 crazy people among them, and with the help of the internet, they can easily find each other. The hashtag #FNS referenced this.",
